ac_no,ac_name_x,regions,caste,locality,district,s_no,candidate_name,party,evm_votes,postal_votes,votes,vote_share,st_name,st_no,ac_name_y,constituency_code,position,total_votes,margin,margin_percent,vote_share_percent,margin_buckets_percent,margin_buckets_votes
9,Gokak,Maharashtra - Karnataka,Lingayat,Semi Urban,Belgaum ,7,HANAMANTH SHIVAPPA NAGANUR,Swayam Krushi Party,242,1,243,0.13,Karnataka,S10,Gokak,9,10.0,190390,81.0,0.04254425127370135,0.12763275382110403,(0-5),Less than 1000
9,Gokak,Maharashtra - Karnataka,Lingayat,Semi Urban,Belgaum ,5,JAGADEESH C. K.,Socialist Party (India),162,0,162,0.09,Karnataka,S10,Gokak,9,11.0,190390,,,0.0850885025474027,(>20),>20000
10,Yemkanmardi,Maharashtra - Karnataka,ST,Rural,Belgaum ,3,SATISH LAXMANARAO JARKIHOLI,Indian National Congress,99987,303,100290,60.25,Karnataka,S10,Yemkanmardi,10,1.0,166446,57211.0,34.37210867188158,60.25377599942323,(>20),>20000
10,Yemkanmardi,Maharashtra - Karnataka,ST,Rural,Belgaum ,1,BASAVARAJ HUNDRI,Bharatiya Janata Party,42941,138,43079,25.88,Karnataka,S10,Yemkanmardi,10,2.0,166446,23512.0,14.125902695168403,25.881667327541663,(10-20),>20000
10,Yemkanmardi,Maharashtra - Karnataka,ST,Rural,Belgaum ,2,ASTAGI MARUTI MALLAPPA,Janata Dal  (Secular),19494,73,19567,11.76,Karnataka,S10,Yemkanmardi,10,3.0,166446,17515.0,10.522932362447882,11.755764632373262,(10-20),Between 10000 & 20000
10,Yemkanmardi,Maharashtra - Karnataka,ST,Rural,Belgaum ,4,MARUTI TIPPANNA NAIK,Independent,2049,3,2052,1.23,Karnataka,S10,Yemkanmardi,10,4.0,166446,1056.0,0.6344399985580909,1.2328322699253813,(0-5),Between 1000 & 5000
10,Yemkanmardi,Maharashtra - Karnataka,ST,Rural,Belgaum ,6,NOTA,None of the Above,993,3,996,0.6,Karnataka,S10,Yemkanmardi,10,5.0,166446,534.0,0.32082477199812554,0.5983922713672903,(0-5),Less than 1000
10,Yemkanmardi,Maharashtra - Karnataka,ST,Rural,Belgaum ,5,SHIVANAND LAXMAN SAMMAKKANAVAR,Independent,462,0,462,0.28,Karnataka,S10,Yemkanmardi,10,6.0,166446,,,0.27756749936916475,(>20),>20000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,1,Asif (Raju) Sait,Indian National Congress,68863,321,69184,46.28,Karnataka,S10,Belgaum,11,1.0,149478,4231.0,2.830516865358113,46.283734061199645,(0-5),Between 1000 & 5000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,2,DR. RAVI B. PATIL,Bharatiya Janata Party,64312,641,64953,43.45,Karnataka,S10,Belgaum,11,2.0,149478,53210.0,35.59721162980505,43.453217195841525,(>20),>20000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,9,Amar Kisan  Yallurakar,Independent,11702,41,11743,7.86,Karnataka,S10,Belgaum,11,3.0,149478,10582.0,7.079302639853356,7.856005566036474,(5-10),Between 10000 & 20000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,16,NOTA,None of the Above,1152,9,1161,0.78,Karnataka,S10,Belgaum,11,4.0,149478,619.0,0.41410776167730373,0.7767029261831172,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,3,Rajkumar Topannavar,Aam Aadmi Party,535,7,542,0.36,Karnataka,S10,Belgaum,11,5.0,149478,15.0,0.010034921526913659,0.3625951645058135,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,4,Shivanand M Mugalihal,Janata Dal  (Secular),522,5,527,0.35,Karnataka,S10,Belgaum,11,6.0,149478,233.0,0.1558757810513922,0.35256024297889993,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,15,Shrinivas Suresh Talawar,Independent,293,1,294,0.2,Karnataka,S10,Belgaum,11,7.0,149478,87.0,0.05820254485609923,0.19668446192750771,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,8,Mallappa C. Chougala,Uttama Prajaakeeya Party,204,3,207,0.14,Karnataka,S10,Belgaum,11,8.0,149478,30.0,0.020069843053827318,0.1384819170714085,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,12,Nagesh Divate,Independent,176,1,177,0.12,Karnataka,S10,Belgaum,11,9.0,149478,27.0,0.018062858748444585,0.11841207401758118,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,10,Ashok Basavant Govekar,Independent,147,3,150,0.1,Karnataka,S10,Belgaum,11,10.0,149478,26.0,0.017393863979983677,0.1003492152691366,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,6,Praveen Basavaraj Hiremath,Kalyana Rajya Pragathi Paksha,124,0,124,0.08,Karnataka,S10,Belgaum,11,11.0,149478,16.0,0.01070391629537457,0.08295535128915292,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,14,Vishal Gayakwad,Independent,108,0,108,0.07,Karnataka,S10,Belgaum,11,12.0,149478,17.0,0.011372911063835481,0.07225143499377834,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,5,Dilashad W/o Sikandar Tashiladar,Republican Party of India,91,0,91,0.06,Karnataka,S10,Belgaum,11,13.0,149478,1.0,0.0006689947684609106,0.06087852392994287,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,7,Basavaraj  Muragesh Jarali,Karnataka Rashtra Samithi,89,1,90,0.06,Karnataka,S10,Belgaum,11,14.0,149478,24.0,0.016055874443061856,0.060209529161481964,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,13,Magdum Ismailmagdum,Independent,66,0,66,0.04,Karnataka,S10,Belgaum,11,15.0,149478,5.0,0.003344973842304553,0.0441536547184201,(0-5),Less than 1000
11,Belgaum Uttar,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,11,Kashiram Bishan Chavhan,Independent,61,0,61,0.04,Karnataka,S10,Belgaum,11,16.0,149478,,,0.04080868087611555,(>20),>20000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,1,ABHAY PATIL,Bharatiya Janata Party,76249,845,77094,48.45,Karnataka,S10,Belgaum,12,1.0,159111,12308.0,7.735480262206887,48.45296679676452,(5-10),Between 10000 & 20000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,7,RAMAKANT KONDUSKAR,Independent,64487,299,64786,40.72,Karnataka,S10,Belgaum,12,2.0,159111,51771.0,32.537662386635745,40.717486534557636,(>20),>20000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,3,PRABHAVATI BASAVARAJ MASTMARDI,Indian National Congress,12873,142,13015,8.18,Karnataka,S10,Belgaum,12,3.0,159111,11416.0,7.174865345576359,8.179824147921892,(5-10),Between 10000 & 20000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,9,NOTA,None of the Above,1590,9,1599,1.0,Karnataka,S10,Belgaum,12,4.0,159111,647.0,0.40663436217483395,1.0049588023455325,(0-5),Less than 1000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,4,SHRINIVAS YALLAPPA TALUKAR,Janata Dal  (Secular),943,9,952,0.6,Karnataka,S10,Belgaum,12,5.0,159111,333.0,0.2092878556479439,0.5983244401706984,(0-5),Less than 1000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,8,SANTOSH SIDDAPPA KEMP,Independent,616,3,619,0.39,Karnataka,S10,Belgaum,12,6.0,159111,108.0,0.06787714237230613,0.3890365845227546,(0-5),Less than 1000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,2,NOORAHMMAD KUTUBUDDIN MULLA,Aam Aadmi Party,503,8,511,0.32,Karnataka,S10,Belgaum,12,7.0,159111,136.0,0.08547492002438549,0.32115944215044845,(0-5),Less than 1000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,6,BHARAT GOTI,Independent,373,2,375,0.24,Karnataka,S10,Belgaum,12,8.0,159111,215.0,0.1351257926856094,0.23568452212606295,(0-5),Less than 1000
12,Belgaum Dakshin,Maharashtra - Karnataka,Maratha,Urban,Belgaum ,5,HANAMANTH MALLAPPA MADIVALAR URPA HULAGERI,Karnataka Rashtra Samithi,154,6,160,0.1,Karnataka,S10,Belgaum,12,9.0,159111,,,0.1005587294404535,(>20),>20000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,4,Laxmi R. Hebbalkar,Indian National Congress,106805,814,107619,52.61,Karnataka,S10,Belgaum,13,1.0,204562,56016.0,27.38338498841427,52.60947781112817,(>20),>20000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,1,Nagesh Annappa Manolkar,Bharatiya Janata Party,51259,344,51603,25.23,Karnataka,S10,Belgaum,13,2.0,204562,10103.0,4.9388449467643065,25.2260928227139,(0-5),Between 10000 & 20000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,10,R. M. Chougule,Independent,41362,138,41500,20.29,Karnataka,S10,Belgaum,13,3.0,204562,40335.0,19.717738387383775,20.28724787594959,(10-20),>20000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,13,NOTA,None of the Above,1157,8,1165,0.57,Karnataka,S10,Belgaum,13,4.0,204562,427.0,0.20873867091639697,0.5695094885658137,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,5,Shankaragowda Patil,Janata Dal  (Secular),736,2,738,0.36,Karnataka,S10,Belgaum,13,5.0,204562,302.0,0.147632502615344,0.3607708176494168,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,2,T. Malathi,Aam Aadmi Party,433,3,436,0.21,Karnataka,S10,Belgaum,13,6.0,204562,67.0,0.0327529062093644,0.2131383150340728,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,3,Yamanappa Gangappa Talawar,Bahujan Samaj Party,366,3,369,0.18,Karnataka,S10,Belgaum,13,7.0,204562,104.0,0.05084033202647608,0.1803854088247084,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,9,Ravikumar David Panditi,Independent,261,4,265,0.13,Karnataka,S10,Belgaum,13,8.0,204562,36.0,0.01759857647070326,0.12954507679823232,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,11,Rupesh Gurunath Kadu,Independent,226,3,229,0.11,Karnataka,S10,Belgaum,13,9.0,204562,11.0,0.005377342810492663,0.11194650032752906,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,12,Sanjeev Pranesh Ganachari,Independent,218,0,218,0.11,Karnataka,S10,Belgaum,13,10.0,204562,62.0,0.03030865947732228,0.1065691575170364,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,6,Ganesh Prakash Singannavar,Republican Party of India (A),155,1,156,0.08,Karnataka,S10,Belgaum,13,11.0,204562,2.0,0.0009776986928168477,0.07626049803971413,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,8,Basavaraj Kallappa Kuddemmi,Independent,152,2,154,0.08,Karnataka,S10,Belgaum,13,12.0,204562,44.0,0.02150937124197065,0.07528279934689727,(0-5),Less than 1000
13,Belgaum Rural,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,7,Shakuntala A Iliger,Karnataka Rashtra Samithi,110,0,110,0.05,Karnataka,S10,Belgaum,13,13.0,204562,,,0.05377342810492662,(>20),>20000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,3,Vithal Somanna Halagekar,Bharatiya Janata Party,91237,597,91834,57.04,Karnataka,S10,Khanapur,14,1.0,161013,54629.0,33.92831634712725,57.0351462304286,(>20),>20000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,1,Dr. Anjali Hemant Nimbalkar,Indian National Congress,37035,170,37205,23.11,Karnataka,S10,Khanapur,14,2.0,161013,21605.0,13.418171203567415,23.10682988330135,(10-20),>20000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,2,BAGAWAN NASIR PAPULSAB,Janata Dal  (Secular),15545,55,15600,9.69,Karnataka,S10,Khanapur,14,3.0,161013,5929.0,3.6823113661629803,9.688658679733935,(0-5),Between 5000 & 10000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,8,Muralidhar Ganapati Patil,Independent,9599,72,9671,6.01,Karnataka,S10,Khanapur,14,4.0,161013,8289.0,5.148031525404781,6.006347313570954,(5-10),Between 5000 & 10000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,12,Sitaram Maruti Sutar,Independent,1378,4,1382,0.86,Karnataka,S10,Khanapur,14,5.0,161013,146.0,0.09067590815648426,0.8583157881661729,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,14,NOTA,None of the Above,1230,6,1236,0.77,Karnataka,S10,Khanapur,14,6.0,161013,253.0,0.15713016961363369,0.7676398800096886,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,4,Krishnaji Pundalik Patil,ShivSena (Uddhav Balasaheb Thackeray),979,4,983,0.61,Karnataka,S10,Khanapur,14,7.0,161013,251.0,0.15588803388546266,0.610509710396055,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,7,Irfanahmed Talikoti,Independent,729,3,732,0.45,Karnataka,S10,Khanapur,14,8.0,161013,86.0,0.05341183631135374,0.4546216765105924,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,10,R B Patil,Independent,642,4,646,0.4,Karnataka,S10,Khanapur,14,9.0,161013,144.0,0.08943377242831324,0.4012098401992386,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,13,Suresh Laxman Patil,Independent,500,2,502,0.31,Karnataka,S10,Khanapur,14,10.0,161013,90.0,0.05589610776769577,0.3117760677709253,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,9,Yallappa Fakirapa Kolakar,Independent,410,2,412,0.26,Karnataka,S10,Khanapur,14,11.0,161013,55.0,0.03415873252470297,0.25587996000322955,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,11,Laxman Yallappa Bannar,Independent,357,0,357,0.22,Karnataka,S10,Khanapur,14,12.0,161013,82.0,0.0509275648550117,0.22172122747852657,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,5,Ramesh Bhimappa Mannuddar,Karnataka Rashtra Samithi,275,0,275,0.17,Karnataka,S10,Khanapur,14,13.0,161013,97.0,0.06024358281629434,0.17079366262351486,(0-5),Less than 1000
14,Khanapur,Maharashtra - Karnataka,Maratha,Rural,Belgaum ,6,Raju Pujari,Kalyana Rajya Pragathi Paksha,177,1,178,0.11,Karnataka,S10,Khanapur,14,14.0,161013,,,0.11055007980722052,(>20),>20000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,3,BABASAHEB PATIL,Indian National Congress,76913,623,77536,49.49,Karnataka,S10,Kittur,15,1.0,156660,2993.0,1.9105068300778756,49.493169922124345,(0-5),Between 1000 & 5000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,4,DODDAGOUDAR MAHANTESH BASAVANTARAY,Bharatiya Janata Party,73523,1020,74543,47.58,Karnataka,S10,Kittur,15,2.0,156660,73741.0,47.07072641388995,47.58266309204647,(>20),>20000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,11,NOTA,None of the Above,798,4,802,0.51,Karnataka,S10,Kittur,15,3.0,156660,27.0,0.017234775947912676,0.5119366781565173,(0-5),Less than 1000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,1,ASHWINI SINGAYYA PUJER,Janata Dal  (Secular),765,10,775,0.49,Karnataka,S10,Kittur,15,4.0,156660,211.0,0.13468658240776205,0.4947019022086046,(0-5),Less than 1000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,5,CHETAN. R. DEMATTI,Karnataka Makkala Paksha,560,4,564,0.36,Karnataka,S10,Kittur,15,5.0,156660,16.0,0.01021320056172603,0.3600153198008426,(0-5),Less than 1000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,9,BASAPPA (BASAVARAJ) Y KELAGADE,Independent,547,1,548,0.35,Karnataka,S10,Kittur,15,6.0,156660,65.0,0.041491127282012,0.3498021192391165,(0-5),Less than 1000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,6,PRAVEEN. MAHABALESHWAR. DEGALOLLI,Uttama Prajaakeeya Party,477,6,483,0.31,Karnataka,S10,Kittur,15,7.0,156660,21.0,0.013404825737265418,0.3083109919571046,(0-5),Less than 1000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,8,MAHESH FAKIRAPPA HOSAMANI,Karnataka Rashtra Samithi,462,0,462,0.29,Karnataka,S10,Kittur,15,8.0,156660,67.0,0.042767777352227754,0.2949061662198391,(0-5),Less than 1000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,2,ANAND HAMPANNAVAR,Aam Aadmi Party,393,2,395,0.25,Karnataka,S10,Kittur,15,9.0,156660,107.0,0.06830077875654283,0.2521383888676114,(0-5),Less than 1000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,10,BHIMASHEPPA. DEMAPPA. DURGANNAVAR,Independent,278,10,288,0.18,Karnataka,S10,Kittur,15,10.0,156660,24.0,0.015319800842589047,0.18383761011106856,(0-5),Less than 1000
15,Kittur,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,7,BUDAYYA PUJERI,Karunaadu Party,261,3,264,0.17,Karnataka,S10,Kittur,15,11.0,156660,,,0.1685178092684795,(>20),>20000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,3,KOUJALAGI. MAHANTESH. SHIVANAND.,Indian National Congress,57783,625,58408,38.28,Karnataka,S10,Bailhongal,16,1.0,152596,2778.0,1.8204933287897456,38.27623266664919,(0-5),Between 1000 & 5000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,1,JAGDISH CHANNAPPA METGUD,Bharatiya Janata Party,54746,884,55630,36.46,Karnataka,S10,Bailhongal,16,2.0,152596,30570.0,20.033290518755408,36.45573933785944,(>20),>20000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,9,DR. VISHWANATH I. PATIL,Independent,24699,361,25060,16.42,Karnataka,S10,Bailhongal,16,3.0,152596,15633.0,10.244698419355684,16.42244881910404,(10-20),Between 10000 & 20000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,4,SHANKAR. BHARAMAPPA. MADALAGI.,Janata Dal  (Secular),9384,43,9427,6.18,Karnataka,S10,Bailhongal,16,4.0,152596,8108.0,5.313376497418019,6.177750399748355,(5-10),Between 5000 & 10000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,10,NOTA,None of the Above,1312,7,1319,0.86,Karnataka,S10,Bailhongal,16,5.0,152596,349.0,0.22870848515033157,0.8643739023303364,(0-5),Less than 1000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,2,BASANAGOUDA. M. CHIKKANAGOUDAR,Aam Aadmi Party,964,6,970,0.64,Karnataka,S10,Bailhongal,16,6.0,152596,185.0,0.12123515688484626,0.6356654171800047,(0-5),Less than 1000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,8,RUDRAPPA MALAGI,Uttama Prajaakeeya Party,776,9,785,0.51,Karnataka,S10,Bailhongal,16,7.0,152596,254.0,0.16645259377703217,0.5144302602951585,(0-5),Less than 1000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,7,PRASHANT. RUDRAPPA. JAKKAPPANAVAR,Kalyana Rajya Pragathi Paksha,530,1,531,0.35,Karnataka,S10,Bailhongal,16,8.0,152596,270.0,0.1769377965346405,0.3479776665181263,(0-5),Less than 1000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,5,IRFAN BAGEWADI,Karnataka Rashtra Samithi,258,3,261,0.17,Karnataka,S10,Bailhongal,16,9.0,152596,56.0,0.03669820965162914,0.1710398699834858,(0-5),Less than 1000
16,Bailhongal,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,6,DAYANAND GURPUTRYYA CHIKKAMATH,Indian Movement Party,202,3,205,0.13,Karnataka,S10,Bailhongal,16,10.0,152596,,,0.13434166033185665,(>20),>20000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,3,VISHWAS VASANT VAIDYA,Indian National Congress,70583,641,71224,43.61,Karnataka,S10,Saundatti,17,1.0,163317,14695.0,8.99783855936614,43.61089170141504,(5-10),Between 10000 & 20000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,2,MAMANI RATNA ANAND @ VISHWANATH,Bharatiya Janata Party,55867,662,56529,34.61,Karnataka,S10,Saundatti,17,2.0,163317,25672.0,15.719122932701435,34.6130531420489,(10-20),>20000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,4,CHOPRA SAURAV ANAND,Janata Dal  (Secular),30691,166,30857,18.89,Karnataka,S10,Saundatti,17,3.0,163317,29261.0,17.916689628146486,18.893930209347467,(10-20),>20000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,1,BAPUGOUDA SIDDANAGOUDA PATIL,Aam Aadmi Party,1592,4,1596,0.98,Karnataka,S10,Saundatti,17,4.0,163317,967.0,0.5921000263291635,0.9772405812009771,(0-5),Less than 1000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,9,MALLIKARJUN GANGAPPA MUDENUR,Independent,627,2,629,0.39,Karnataka,S10,Saundatti,17,5.0,163317,43.0,0.02632916352859776,0.3851405548718137,(0-5),Less than 1000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,11,NOTA,None of the Above,581,5,586,0.36,Karnataka,S10,Saundatti,17,6.0,163317,99.0,0.06061830672863205,0.358811391343216,(0-5),Less than 1000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,5,ANTAKKANAVAR PARAPPA SHANKAREPPA,Karnataka Rashtra Samithi,486,1,487,0.3,Karnataka,S10,Saundatti,17,7.0,163317,34.0,0.02081840837144939,0.2981930846145839,(0-5),Less than 1000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,8,KARALAKATTI NAGAPPA HANAMAPPA,Independent,451,2,453,0.28,Karnataka,S10,Saundatti,17,8.0,163317,34.0,0.02081840837144939,0.2773746762431345,(0-5),Less than 1000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,10,SADANAND UPPAR,Independent,416,3,419,0.26,Karnataka,S10,Saundatti,17,9.0,163317,62.0,0.03796297997146653,0.2565562678716851,(0-5),Less than 1000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,7,ANAND IRAYYA KANTIMATH,Independent,353,4,357,0.22,Karnataka,S10,Saundatti,17,10.0,163317,177.0,0.10837818475725124,0.2185932879002186,(0-5),Less than 1000
17,Saundatti yellamma,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,6,MALLIKARJUN CHANNAPPA MELAGIRI,Karnataka Makkala Paksha,180,0,180,0.11,Karnataka,S10,Saundatti,17,11.0,163317,,,0.11021510314296735,(>20),>20000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,1,ASHOK MAHADEVAPPA PATTAN,Indian National Congress,79517,777,80294,52.13,Karnataka,S10,Ramdurg,18,1.0,154029,11730.0,7.615449038817365,52.12914451174778,(5-10),Between 10000 & 20000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,2,CHIKKAREVANNA,Bharatiya Janata Party,67964,600,68564,44.51,Karnataka,S10,Ramdurg,18,2.0,154029,66918.0,43.445065539606176,44.51369547293042,(>20),>20000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,14,NOTA,None of the Above,1643,3,1646,1.07,Karnataka,S10,Ramdurg,18,3.0,154029,541.0,0.3512325601023184,1.0686299333242442,(0-5),Less than 1000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,3,PRAKASH BHIRAPPA MUDHOL,Janata Dal  (Secular),1099,6,1105,0.72,Karnataka,S10,Ramdurg,18,4.0,154029,121.0,0.07855663543878101,0.7173973732219258,(0-5),Less than 1000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,13,Shivappa Basappa Bakadi,Independent,984,0,984,0.64,Karnataka,S10,Ramdurg,18,5.0,154029,678.0,0.44017684981399613,0.6388407377831448,(0-5),Less than 1000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,12,MADHURA SUDHIR SIDDANKOLLA,Independent,304,2,306,0.2,Karnataka,S10,Ramdurg,18,6.0,154029,56.0,0.036356789955138316,0.19866388796914866,(0-5),Less than 1000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,4,MALIKAJAN NADAF,Aam Aadmi Party,247,3,250,0.16,Karnataka,S10,Ramdurg,18,7.0,154029,68.0,0.044147530659810814,0.16230709801401036,(0-5),Less than 1000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,11,DADAPEER FAKIRSAB BIKAJI,Independent,182,0,182,0.12,Karnataka,S10,Ramdurg,18,8.0,154029,38.0,0.024670678898129572,0.11815956735419952,(0-5),Less than 1000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,10,GURUSIDDAPPA BASALINGAPPA TOGGI,Independent,141,3,144,0.09,Karnataka,S10,Ramdurg,18,9.0,154029,7.0,0.0045445987443922895,0.09348888845606995,(0-5),Less than 1000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,6,BASAPPA GURUSIDDAPPA KUMBAR,Karnataka Rashtra Samithi,135,2,137,0.09,Karnataka,S10,Ramdurg,18,10.0,154029,13.0,0.008439969096728539,0.08894428971167767,(0-5),Less than 1000
18,Ramdurg,Maharashtra - Karnataka,Lingayat,Rural,Belgaum ,5,SUNANDA NINGBASAPPA HADPADA,Bahujan Samaj Party,123,1,124,0.08,Karnataka,S10,Ramdurg,18,11.0,154029,7.0,0.0045445987443922895,0.08050432061494914,(0-5),Less than 1000
